distancia_km,pl_800,pl_1800,rsrp_800,rsrp_1800,cumple_800,cumple_1800,delta_rsrp_800_menos_1800,geometry
1.0798698505835973,127.36903316131752,141.52793702461034,-95.36903316131752,-109.52793702461034,True,False,14.15890386329282,POINT (438915.780493621 4483651.455175562)
1.0531628174084675,126.98029056348977,141.13919442678258,-94.98029056348977,-109.13919442678258,True,False,14.158903863292807,POINT (438892.6206755772 4483625.2217064155)
1.0268639916170403,126.58773434022575,140.74663820351856,-94.58773434022575,-108.74663820351856,True,False,14.158903863292807,POINT (438869.5524266158 4483598.899550542)
1.0009067555172564,126.19029155787139,140.3491954211642,-94.19029155787139,-108.34919542116421,True,False,14.15890386329282,POINT (438846.7057826377 4483572.393792891)
0.9743864135149635,125.77343661728521,139.93234048057803,-93.77343661728521,-107.93234048057803,True,False,14.15890386329282,POINT (438825.13193470496 4483544.833511953)
0.9483207077277179,125.3525217561746,139.51142561946742,-93.3525217561746,-107.51142561946742,True,False,14.15890386329282,POINT (438803.6726195909 4483517.18684093)
0.922085536961461,124.91702218388139,139.0759260471742,-92.91702218388139,-107.07592604717419,True,False,14.158903863292807,POINT (438783.1002287534 4483488.871178564)
0.8964492792354883,124.4793256795139,138.63822954280673,-92.4793256795139,-106.63822954280673,True,False,14.15890386329282,POINT (438762.527837916 4483460.555516197)
0.8236326255807341,123.16424462129049,137.32314848458333,-91.16424462129049,-105.32314848458333,True,False,14.158903863292835,POINT (438980.10977613233 4483389.887961916)
0.7933447269331793,122.5826407304772,136.74154459377002,-90.5826407304772,-104.74154459377002,True,True,14.15890386329282,POINT (438993.5600949322 4483357.582753632)
0.7618915221717631,121.95467050761762,136.11357437091044,-89.95467050761762,-104.11357437091044,True,True,14.15890386329282,POINT (439003.9973988901 4483324.183003547)
0.7293312632051848,121.27667682400575,135.43558068729857,-89.27667682400575,-103.43558068729857,True,True,14.15890386329282,POINT (439010.9746717616 4483289.96018079)
0.6954856156462921,120.53904986586382,134.69795372915664,-88.53904986586382,-102.69795372915664,True,True,14.15890386329282,POINT (439013.4131712077 4483255.08164437)
0.6608821333777922,119.74682604664014,133.90572990993297,-87.74682604664014,-101.90572990993297,True,True,14.158903863292835,POINT (439011.7715062574 4483220.140600923)
0.6260401116077478,118.9060729350546,133.0649767983474,-86.9060729350546,-101.0649767983474,True,True,14.158903863292807,POINT (439008.02555908513 4483185.349170116)
0.5910606502099609,118.01355387780023,132.17245774109304,-86.01355387780023,-100.17245774109304,True,True,14.158903863292807,POINT (439001.52702390734 4483150.973989817)
0.5563034955753392,117.07277590964036,131.23167977293318,-85.07277590964036,-99.23167977293318,True,True,14.15890386329282,POINT (438997.2333599231 4483116.363349342)
0.5240848354032657,116.14665502085641,130.30555888414924,-84.14665502085641,-98.30555888414924,True,True,14.15890386329282,POINT (439003.0524290843 4483082.04010335)
2.3518080408842503,139.45142233828017,153.610326201573,-107.45142233828017,-121.610326201573,False,False,14.158903863292835,POINT (440984.0595361447 4483626.919234633)
2.321642649012614,139.25102652881563,153.40993039210846,-107.25102652881563,-121.40993039210846,False,False,14.158903863292835,POINT (440964.94809187914 4483597.597694802)
2.2916128358681322,139.04892827788385,153.20783214117665,-107.04892827788385,-121.20783214117665,False,False,14.158903863292807,POINT (440945.8334834005 4483568.278329144)
2.2649871722733024,138.86751219958916,153.02641606288196,-106.86751219958916,-121.02641606288196,False,False,14.158903863292807,POINT (440928.06781806546 4483543.728024477)
2.232747537584611,138.64496864939662,152.80387251268942,-106.64496864939662,-120.80387251268942,False,False,14.158903863292807,POINT (440904.7106021964 4483517.661945622)
2.2001041596391957,138.416339795475,152.57524365876785,-106.41633979547501,-120.57524365876785,False,False,14.158903863292835,POINT (440880.39868791646 4483492.502773281)
2.1669301451460004,138.18049240348634,152.33939626677918,-106.18049240348634,-120.33939626677918,False,False,14.158903863292835,POINT (440854.84892899636 4483468.609763294)
2.1333180424343454,137.93781893209706,152.09672279538987,-105.93781893209706,-120.09672279538987,False,False,14.158903863292807,POINT (440828.2290194199 4483445.891103453)
2.09952521462642,137.68995526362227,151.8488591269151,-105.68995526362227,-119.8488591269151,False,False,14.158903863292835,POINT (440801.08587673836 4483423.794728063)
